SAS_Angle[Deg],SAS_Speed,CR_Yrs_Yr,CR_Yrs_LatAc[g],ACCEL_REF_ACC[m/s^2],DriverBraking,CR_Mdps_DrvTq,CR_Brk_StkDep_Pc[%],CR_Yrs_LongAc[g],CR_Mdps_StrColTq[Nm],CR_Mdps_StrTq[Nm],CR_Mdps_OutTq,CF_Gway_TSigLHSw,CF_Gway_TSigRHSw,CR_Vcu_AccPedDep_Pc[%],CR_Mcu_VehSpd_Kph[kph],Time[s]
2.8,0,0.155000000000001,0.065899405,0.44,0,-0.239999999999998,0,0.079665625,0.2109375,0.210000000000001,-0.400000000000006,0,0,28.6274509771,105,2959
1.3,0,-0.069999999999993,0.023835955,0.119999999999999,0,-0.390000000000001,0,0.039131755,-0.3984375,-0.390000000000001,-0.300000000000011,0,0,16.8627450961,106,2960
0.7,0,-0.495000000000005,0.021031725,-0.029999999999999,0,-0.489999999999998,0,0.00739297,-0.4765625,-0.48,-0.099999999999994,0,0,11.764705881,106,2961
-0.6,0,-1.18000000000001,-0.015168335,-0.029999999999999,0,-1.89,0,0.0280423,-1.921875,-1.92,-2.80000000000001,0,0,12.9411764691,105,2962
-5.4,20,-2.28,-0.05455502,-0.220000000000001,0,-3.04,0,-0.022816235,-2.8671875,-2.87,-4.69999999999999,0,0,7.843137254,105,2963
-2.6,0,-2.38999999999999,-0.046269795,-0.040000000000001,0,-1.47,0,0.025875395,-1.7734375,-1.77,-2,0,0,16.8627450961,104,2964
-3,0,-2.785,-0.06220292,-0.08,0,-1.86,0,-0.00101972,-1.6015625,-1.6,-0.5,0,0,7.843137254,104,2965
-4,4,-2.60499999999999,-0.07571421,-0.1,0,-2.49,0,-0.015168335,-2.8125,-2.81,-5.09999999999999,0,0,6.6666666659,104,2966
-3.6,0,-2.44499999999999,-0.056721925,0.1,0,-2.07,0,0.021286655,-2.453125,-2.45,-3.59999999999999,0,0,15.686274508,104,2967
-3.6,0,-2.34,-0.063095175,0.289999999999999,0,-2.28,0,0.0407888,-2.2890625,-2.29,-3.19999999999999,0,0,19.607843135,104,2968
-2.6,0,-1.95500000000001,-0.041426125,0.01,0,-1.75,0,0.00611832,-1.984375,-1.98,-2.59999999999999,0,0,9.8039215675,104,2969
-2.2,0,-1.72,-0.050093745,0.35,0,-1.88,0,0.05837897,-1.7578125,-1.75,-2,0,0,23.9215686247,105,2970
0,0,-0.539999999999992,0.008795085,0.109999999999999,0,-1.09,0,0.03416062,-1.109375,-1.11,-0.599999999999994,0,0,17.6470588215,105,2971
0.7,0,-0.550000000000011,0.01172678,-0.130000000000001,0,-0.23,0,0.01708031,-0.21875,-0.219999999999999,-0.199999999999989,0,0,14.9019607826,106,2972
2.9,8,0.009999999999991,0.04180852,0.17,0,1.51,0,0.0331409,1.4765625,1.48,1.90000000000001,0,0,18.8235294096,106,2973
3.8,0,0.509999999999991,0.062585315,0.09,0,0.289999999999999,0,0.052133185,0.3125,0.309999999999999,0,0,0,22.7450980366,106,2974
2.3,0,-0.235000000000014,0.03186625,0.060000000000001,0,-0.370000000000001,0,0.036837385,-0.359375,-0.359999999999999,-0.199999999999989,0,0,20.7843137231,106,2975
1.6,4,-0.169999999999988,0.031738785,-0.120000000000001,0,-0.48,0,0.02370849,-0.546875,-0.550000000000001,0,0,0,15.686274508,106,2976
2.2,0,0.169999999999988,0.046014865,0.109999999999999,0,-0.030000000000001,0,0.05073107,0,0,-0.199999999999989,0,0,20.7843137231,106,2977
2.8,0,0.314999999999998,0.04716205,0.19,0,-0.199999999999999,0,0.05404516,-0.2578125,-0.25,0,0,0,21.9607843112,106,2978
2.8,0,0.139999999999986,0.05047614,-0.040000000000001,0,0.219999999999999,0,0.031738785,0.1171875,0.120000000000001,0.400000000000006,0,0,16.8627450961,106,2979
3.1,0,0.094999999999999,0.037092315,-0.15,0,-0.43,0,-0.0025493,-0.3359375,-0.329999999999998,-0.800000000000011,0,0,10.9803921556,106,2980
2.5,4,0.120000000000005,0.04435782,-0.460000000000001,0,0.59,0,-0.00305916,0.578125,0.57,0.599999999999994,0,0,6.6666666659,105,2981
3,0,0.284999999999997,0.0560846,-0.050000000000001,0,0.18,0,0.02523807,0.21875,0.219999999999999,0,0,0,16.8627450961,104,2982
3,0,0.289999999999992,0.051368395,-0.07,0,0.510000000000002,0,0.016697915,0.5234375,0.52,0.400000000000006,0,0,13.7254901945,104,2983
3.4,0,0.544999999999988,0.05277051,-0.040000000000001,0,-0.02,0,0.009814805,0.1953125,0.190000000000001,-0.400000000000006,0,0,9.8039215675,104,2984
3.2,0,0.085000000000008,0.043465565,-0.16,0,0.629999999999999,0,-0.012873965,0.4921875,0.489999999999998,0.900000000000006,0,0,6.6666666659,103,2985
3,0,0.219999999999999,0.047799375,-0.19,0,0.399999999999999,0,-0.015933125,0.421875,0.420000000000002,0.099999999999994,0,0,5.8823529405,102,2986
3.4,0,0.379999999999995,0.059781085,-0.450000000000001,0,1.27,0,-0.047289515,1.2734375,1.28,1.69999999999999,0,0,0,101,2987
3.6,0,0.300000000000011,0.061820525,-0.5,0,-0.039999999999999,0,-0.043720495,0,0,0,0,0,0,99,2988
2.4,0,0.180000000000007,0.049838815,-0.390000000000001,0,-0.25,0,-0.048054305,-0.515625,-0.510000000000002,0.199999999999989,0,0,0,98,2989
0.9,0,-0.275000000000006,0.025620465,-0.450000000000001,0,-0.82,0,-0.041171195000001,-0.828125,-0.82,-2.30000000000001,0,0,0,96,2990
0.5,4,-0.185000000000002,0.000892255,-0.35,0,-1.03,0,-0.02472821,-0.96875,-0.969999999999999,-0.099999999999994,0,0,2.7450980389,95,2991
3.2,4,0.284999999999997,0.05124093,-0.15,0,-0.129999999999999,0,-0.023326095,-0.25,-0.25,2.69999999999999,0,0,4.7058823524,94,2992
4,4,0.72999999999999,0.082979715,-0.029999999999999,0,-0.27,0,-0.025110605,-0.109375,-0.109999999999999,-0.400000000000006,0,0,2.7450980389,94,2993
2.5,0,0.22999999999999,0.050858535,-0.23,0,-0.98,0,-0.022051445,-0.953125,-0.949999999999999,-0.900000000000006,0,0,3.921568627,93,2994
4.9,12,0.620000000000004,0.066919125,-0.01,0,1.4,0,0.00866762,1.40625,1.41,1.30000000000001,0,0,9.8039215675,93,2995
3.4,0,0.389999999999986,0.045250075,0.16,0,-0.059999999999999,0,0.002931695,-0.0625,-0.059999999999999,-0.099999999999994,0,0,9.8039215675,93,2996
3.4,0,0.330000000000012,0.048819095,0.09,0,-0.260000000000002,0,-0.000127465,-0.296875,-0.289999999999999,0,0,0,9.8039215675,93,2997
3.3,0,0.555000000000007,0.042955705,0.26,0,-0.5,0,0.047799375,-0.2109375,-0.210000000000001,-0.5,0,0,18.8235294096,94,2998
0.1,0,-0.35499999999999,-0.01810003,0.6,0,-1.92,0,0.057996575,-1.9296875,-1.93,-2.19999999999999,0,0,21.9607843112,96,2999
3,0,0.925000000000011,0.038876825,0.709999999999999,0,0.550000000000001,0,0.07596914,0.5390625,0.539999999999999,0.400000000000006,0,0,23.9215686247,98,3000
5.5,0,1.41,0.08208746,0.32,0,0.379999999999999,0,0.047544445,0.3515625,0.350000000000001,-0.199999999999989,1,0,20.7843137231,100,3001
5.1,0,1.22999999999999,0.0560846,0.279999999999999,0,0,0,0.033268365,0.0078125,0.010000000000002,0.300000000000011,0,0,16.8627450961,101,3002
1.4,0,0.175000000000011,0.010069735,0.390000000000001,0,-1.71,0,0.05761418,-1.65625,-1.66,-2.09999999999999,0,0,23.9215686247,102,3003
2.7,0,0.939999999999998,0.028169765,0.299999999999999,0,0.129999999999999,0,0.057996575,0.140625,0.140000000000001,-0.099999999999994,0,0,22.7450980366,103,3004
3.3,0,1.15000000000001,0.03645499,0.02,0,0.550000000000001,0,0.04104373,0.546875,0.539999999999999,0.199999999999989,0,0,18.8235294096,104,3005
3.4,0,0.85499999999999,0.03951415,-0.290000000000001,0,0.449999999999999,0,-0.001147185,0.4609375,0.460000000000001,0.099999999999994,0,0,12.9411764691,102,3006
5.2,0,1.345,0.07953816,-0.16,0,0.789999999999999,0,0.01325636,0.8125,0.809999999999999,0.300000000000011,0,0,14.9019607826,101,3007
5,0,1.21000000000001,0.05226065,-0.19,0,0.609999999999999,0,0.012873965,0.5859375,0.59,0.199999999999989,0,0,12.9411764691,101,3008
2.8,0,0.699999999999989,0.024090885,-0.41,0,-0.059999999999999,0,0.01096199,-0.09375,-0.100000000000001,0.300000000000011,0,0,10.9803921556,99,3009
5.2,4,1.17500000000001,0.067938845,-0.220000000000001,0,1.67,0,0.00127465,1.6328125,1.63,0.900000000000006,0,0,10.9803921556,98,3010
3.6,0,0.884999999999991,0.043720495,-0.290000000000001,0,0.440000000000001,0,0.004206345,0.46875,0.469999999999999,0.699999999999989,0,0,9.8039215675,97,3011
4,0,1.17500000000001,0.04257331,0.459999999999999,0,1.18,0,0.092412125,1.1875,1.18,1,0,0,29.8039215652,98,3012
6,0,1.69,0.088843105,0.75,0,0.609999999999999,0,0.11956217,0.59375,0.59,0,0,0,36.8627450938,100,3013
5,0,1.22999999999999,0.040406405,0.74,0,0.43,0,0.118669915,0.4140625,0.41,0.099999999999994,0,0,36.8627450938,103,3014
5.1,0,1.405,0.06143813,0.699999999999999,0,0.539999999999999,0,0.110512155,0.5625,0.559999999999999,0,0,0,38.8235294073,105,3015
4,0,1.12,0.051113465,0.76,0,-0.190000000000001,0,0.12415091,-0.171875,-0.170000000000002,0,0,0,39.6078431327,108,3016
4,0,0.960000000000008,0.04920149,0.5,0,0.68,0,0.103119185,0.640625,0.640000000000001,0.400000000000006,0,0,31.7647058787,110,3017
4.3,0,1.11500000000001,0.053662765,0.640000000000001,0,1.07,0,0.11395371,1.09375,1.1,0.699999999999989,0,0,41.9607843089,112,3018
4.7,0,1.43000000000001,0.07036068,0.629999999999999,0,1.18,0,0.09330438,1.171875,1.17,0.900000000000006,0,0,38.8235294073,114,3019
5.7,0,1.815,0.07494942,0.359999999999999,0,1.12,0,0.064879685,1.15625,1.15,0.199999999999989,0,0,28.6274509771,116,3020
5.2,0,1.49000000000001,0.07673393,-0.130000000000001,0,0.530000000000001,0,0.038621895,0.515625,0.52,0,0,0,21.9607843112,115,3021
4.4,0,1.27500000000001,0.04920149,-0.01,0,-0.469999999999999,0,0.03390569,-0.4296875,-0.43,-1,0,0,21.9607843112,116,3022
1.3,0,0.110000000000014,0.00688311,0.01,0,-1.5,0,0.02829723,-1.5625,-1.56,-0.5,0,0,21.9607843112,116,3023
3,4,0.844999999999999,0.035817665,-0.41,0,-1.69,0,-0.00458874,-1.796875,-1.8,0.800000000000011,0,0,14.9019607826,115,3024
3,0,0.664999999999992,0.028934555,-0.33,0,-0.039999999999999,0,-0.02013947,-0.09375,-0.09,0.599999999999994,0,0,6.6666666659,114,3025
3.8,4,0.740000000000009,0.05786911,-0.27,0,1.33,0,-0.027787370000001,1.1875,1.18,1.19999999999999,0,0,5.8823529405,112,3026
3.8,0,0.574999999999989,0.04563247,-0.279999999999999,0,-0.109999999999999,0,0.006500715,-0.1015625,-0.100000000000001,-0.099999999999994,0,0,11.764705881,111,3027
2.8,0,0.465000000000003,0.035052875,-0.140000000000001,0,-0.210000000000001,0,0.007775365,-0.1953125,-0.199999999999999,0,0,0,16.8627450961,110,3028
2.4,4,0.14500000000001,0.048691630000001,-0.31,0,-0.41,0,-0.00917748,-0.4140625,-0.41,-0.099999999999994,0,0,11.764705881,110,3029
3,0,0.324999999999989,0.042700775,-0.09,0,0.539999999999999,0,-0.001657045,0.5546875,0.550000000000001,0,0,0,10.9803921556,109,3030
3.6,0,0.435000000000002,0.07112547,-0.029999999999999,0,0.629999999999999,0,-0.00968734,0.6171875,0.620000000000001,0.099999999999994,0,0,8.6274509794,108,3031
3.6,0,0.365000000000009,0.064879685,-0.26,0,0.440000000000001,0,-0.016442985,0.4453125,0.440000000000001,0,0,0,6.6666666659,108,3032
2.6,0,-0.189999999999998,0.047544445,-0.290000000000001,0,0.239999999999998,0,-0.010324665,0.2578125,0.260000000000002,0,0,0,8.6274509794,107,3033
2.4,0,0.069999999999993,0.043210635,-0.210000000000001,0,-0.289999999999999,0,-0.017717635,-0.34375,-0.34,-0.099999999999994,0,0,6.6666666659,106,3034
3.4,0,0.300000000000011,0.06602687,-0.060000000000001,0,0.460000000000001,0,0.002166905,0.5078125,0.5,0.099999999999994,0,0,11.764705881,106,3035
3.5,0,0.370000000000005,0.05965362,-0.1,0,0.25,0,-0.00356902,0.234375,0.23,0,0,0,8.6274509794,105,3036
3.3,0,0.180000000000007,0.048691630000001,-0.029999999999999,0,0.079999999999998,0,0.012364105,0.1328125,0.129999999999999,0,0,0,10.9803921556,105,3037
3.3,0,0.150000000000006,0.040916265,-0.02,0,0.370000000000001,0,-0.013128895,0.25,0.25,0,0,0,9.8039215675,105,3038
3.3,0,0.344999999999999,0.05404516,0.459999999999999,0,0.41,0,0.021286655,0.4453125,0.449999999999999,0.099999999999994,0,0,19.607843135,106,3039
1.5,0,0.180000000000007,0.034033155,0.369999999999999,0,0.09,0,0.04665219,0.0546875,0.050000000000001,0,0,0,23.9215686247,107,3040
1.9,0,0.344999999999999,0.061820525,0.539999999999999,0,0.559999999999999,0,0.07010575,0.5859375,0.59,0.400000000000006,0,0,28.6274509771,109,3041
1.9,0,0.125,0.03594513,0.539999999999999,0,-0.59,0,0.04155359,-0.5703125,-0.57,-0.400000000000006,0,0,23.9215686247,111,3042
1.9,0,-0.080000000000013,0.03365076,0.16,0,0.440000000000001,0,0.02396342,0.421875,0.420000000000002,0.099999999999994,0,0,15.686274508,112,3043
2.7,0,0.254999999999995,0.04741698,0.529999999999999,0,0.59,0,0.047544445,0.5703125,0.57,0.5,0,0,25.8823529382,114,3044
2.9,0,0.27000000000001,0.04359303,0.140000000000001,0,0.91,0,0.003696485,0.9609375,0.960000000000001,0.300000000000011,0,0,13.7254901945,115,3045
3.4,0,0.245000000000005,0.06296771,-0.040000000000001,0,1.27,0,-0.00407888,1.296875,1.29,0.599999999999994,0,0,10.9803921556,115,3046
3.5,0,0.210000000000008,0.06194799,0.01,0,0.670000000000002,0,0.010324665,0.671875,0.670000000000002,0.300000000000011,0,0,9.8039215675,115,3047
3.4,0,0.314999999999998,0.04945642,0.02,0,1.3,0,0.015933125,1.28125,1.28,1.5,0,0,11.764705881,116,3048
3,0,0.074999999999989,0.050986,-0.17,0,-0.129999999999999,0,-0.000127465,-0.15625,-0.16,0.199999999999989,0,0,8.6274509794,115,3049
3.2,0,0.189999999999998,0.06551701,0.01,0,0.789999999999999,0,-0.000127465,0.8203125,0.82,0.199999999999989,0,0,13.7254901945,115,3050
3.6,0,0.580000000000013,0.06730152,0.16,0,0.66,0,-0.001402115,0.65625,0.66,0,0,0,15.686274508,116,3051
3.2,0,0.310000000000002,0.055447275,-0.19,0,0.780000000000001,0,-0.00331409,0.78125,0.780000000000001,0.599999999999994,0,0,13.7254901945,116,3052
4.2,0,0.664999999999992,0.081195205,0.289999999999999,0,0.629999999999999,0,0.036582455,0.6328125,0.629999999999999,0.199999999999989,0,0,25.8823529382,117,3053
5.5,0,1.11000000000001,0.12134668,0.199999999999999,0,1.53,0,0.04486768,1.6640625,1.66,1.40000000000001,1,0,26.6666666636,117,3054
5.2,0,0.919999999999988,0.10860018,0.039999999999999,0,1.54,0,0.020776795,1.40625,1.41,1.30000000000001,1,0,20.7843137231,118,3055
0.8,12,-0.10499999999999,0.048564165,0.27,0,-1.81,0,0.042828240000001,-1.5625,-1.57,-1.59999999999999,1,0,28.6274509771,119,3056
-0.4,0,-0.710000000000008,-0.009814805,0.66,0,-1.82,0,0.08081281,-1.9453125,-1.94,-2.30000000000001,1,0,34.9019607803,120,3057
0,0,-0.590000000000003,-0.00101972,0.24,0,-1.19,0,0.051113465,-1.265625,-1.27,-0.400000000000006,0,0,32.9411764668,122,3058
2,0,-0.014999999999986,0.01860989,0.390000000000001,0,0.379999999999999,0,0.060290945,0.3203125,0.32,0.199999999999989,0,0,34.9019607803,124,3059
2.3,0,-0.14500000000001,0.04945642,0.48,0,-0.210000000000001,0,0.051368395,-0.2578125,-0.260000000000002,0,0,0,32.9411764668,125,3060
2.2,0,0.224999999999994,0.0407888,0.33,0,-0.399999999999999,0,0.07112547,-0.328125,-0.32,-0.099999999999994,0,0,32.9411764668,126,3061
1.9,4,-0.050000000000011,0.05531981,0.31,0,-0.350000000000001,0,0.04639726,-0.28125,-0.280000000000001,-0.5,0,0,30.9803921533,127,3062
2,0,-0.044999999999988,0.03492541,0.060000000000001,0,0.16,0,0.041171195000001,0.15625,0.149999999999999,0.199999999999989,0,0,25.8823529382,128,3063
2.4,0,0.39500000000001,0.043975425,-0.060000000000001,0,0.02,0,0.01962961,0,0,0,0,0,28.6274509771,128,3064
2.5,0,0.150000000000006,0.051368395,0.27,0,0.359999999999999,0,0.077626185,0.359375,0.359999999999999,0.900000000000006,0,0,37.6470588192,129,3065
1.1,8,0.060000000000002,0.035562735,-0.040000000000001,0,-1.07,0,0.064879685,-0.984375,-0.98,-0.400000000000006,0,0,29.8039215652,129,3066
3.2,0,0.469999999999999,0.051623325000001,0.449999999999999,0,0.739999999999998,0,0.076479,0.859375,0.859999999999999,0.800000000000011,0,0,34.9019607803,130,3067
3.2,0,0.344999999999999,0.060800805,-0.210000000000001,0,0.030000000000001,0,0.02753244,0,0,-0.400000000000006,0,0,25.8823529382,129,3068
3,0,0.514999999999986,0.07189026,-0.07,0,0.219999999999999,0,0.043465565,0.09375,0.09,0,0,0,32.9411764668,129,3069
0.7,0,-0.379999999999995,0.00305916,0.08,0,-1.46,0,0.05735925,-1.390625,-1.39,-1.59999999999999,0,0,31.7647058787,129,3070
1.5,0,0.034999999999997,0.019502145,-0.220000000000001,0,-0.989999999999998,0,0.027404975,-1.0234375,-1.02,-1,0,0,26.6666666636,129,3071
1.5,0,0.370000000000005,0.018992285,-0.08,0,-1.18,0,0.03849443,-0.9921875,-0.989999999999998,-0.099999999999994,0,1,27.8431372517,128,3072
3.3,4,0.77000000000001,0.058761365,-0.01,0,0.870000000000001,0,0.057486715,0.59375,0.59,0.5,0,0,31.7647058787,128,3073
7.4,0,2.17500000000001,0.102099465,0.029999999999999,0,1.88,0,0.04537754,2.140625,2.14,2.59999999999999,0,0,24.7058823501,128,3074
9.4,4,3.095,0.193874265,-0.31,0,3.2,0,0.01070706,2.875,2.87,4.90000000000001,0,0,22.7450980366,128,3075
8.6,0,2.79499999999999,0.16850873,-0.109999999999999,0,2.42,0,0.031483855,2.3984375,2.4,3.09999999999999,0,0,25.8823529382,127,3076
8.8,0,2.85499999999999,0.160988295,-0.040000000000001,0,2.17,0,0.055192345,2.171875,2.17,3,0,0,29.8039215652,128,3077
6.4,4,2.03,0.137024875,0.01,0,1.17,0,0.01606059,1.0859375,1.09,-0.099999999999994,0,0,22.7450980366,127,3078
4.9,8,1.39500000000001,0.10146214,-0.69,0,0.800000000000001,0,-0.042700775,0.8984375,0.899999999999999,1.30000000000001,0,0,0,126,3079
4.7,0,1.06,0.053407835,-0.51,0,0.789999999999999,0,-0.04206345,0.828125,0.829999999999998,0.300000000000011,0,0,0,123,3080
4.6,0,1.24000000000001,0.06781138,-0.75,0,0.879999999999999,0,-0.04461275,0.9140625,0.91,0.900000000000006,0,0,0,121,3081
3.8,0,0.735000000000013,0.05124093,-0.35,0,0.879999999999999,0,-0.032503575,0.8359375,0.829999999999998,0.699999999999989,0,0,0,119,3082
3.8,0,0.664999999999992,0.05226065,-0.74,0,0.57,0,-0.04792684,0.59375,0.59,0.300000000000011,0,0,0,117,3083
2.9,0,0.164999999999992,0.04512261,-0.51,0,-0.600000000000001,0,-0.043210635,-0.6484375,-0.649999999999999,-0.5,0,0,0,115,3084
2.8,0,0.085000000000008,0.04639726,-0.31,0,-0.170000000000002,0,-0.01223664,-0.1953125,-0.190000000000001,0.199999999999989,0,0,10.9803921556,113,3085
3.2,0,0.409999999999997,0.081450135,-0.060000000000001,0,0.219999999999999,0,0.024855675000001,0.1484375,0.149999999999999,0.5,0,0,16.8627450961,113,3086
2.4,0,0.090000000000003,0.057231785,0.199999999999999,0,0.829999999999998,0,0.04180852,0.7578125,0.760000000000002,0.5,0,0,20.7843137231,114,3087
3.2,0,0.384999999999991,0.066409265,0.25,0,0.539999999999999,0,0.04155359,0.5,0.5,0.300000000000011,0,0,23.9215686247,114,3088
3.7,0,0.405000000000001,0.064369825,0.09,0,1.07,0,0.03670992,1.1015625,1.1,0.5,0,0,22.7450980366,115,3089
3.8,0,0.375,0.07112547,-0.02,0,0.640000000000001,0,0.024090885,0.890625,0.890000000000001,0.400000000000006,0,0,17.6470588215,116,3090
1.5,0,-0.564999999999998,0.034797945,-0.07,0,-0.129999999999999,0,0.02931695,-0.21875,-0.219999999999999,0.599999999999994,0,0,18.8235294096,116,3091
2.4,4,0.264999999999986,0.059781085,0.049999999999999,0,-0.66,0,0.052388115,-0.6015625,-0.600000000000001,-0.400000000000006,0,0,21.9607843112,116,3092
3.6,0,0.534999999999997,0.07545928,0.18,0,0.77,0,0.048691630000001,0.796875,0.789999999999999,0.199999999999989,0,0,24.7058823501,117,3093
2.8,0,-0.134999999999991,0.058506435,-0.02,0,-0.629999999999999,0,0.033268365,-0.6171875,-0.609999999999999,-0.900000000000006,0,0,18.8235294096,117,3094
3.6,0,0.384999999999991,0.073292375,-0.210000000000001,0,0.989999999999998,0,0.03492541,0.890625,0.890000000000001,0.300000000000011,0,0,18.8235294096,116,3095
1.9,4,-0.439999999999998,0.04359303,-0.07,0,-0.239999999999998,0,0.04180852,-0.2421875,-0.239999999999998,0,0,0,22.7450980366,115,3096
3.3,0,0.39500000000001,0.061565595,-0.050000000000001,0,1.07,0,0.03976908,0.875,0.879999999999999,0.400000000000006,0,0,20.7843137231,115,3097
3.6,0,0.430000000000007,0.073292375,-0.08,0,0.93,0,0.04818177,0.875,0.879999999999999,0.300000000000011,0,0,23.9215686247,115,3098
2.4,8,0.27000000000001,0.048564165,-0.34,0,-0.59,0,0.037347245,-0.578125,-0.57,-0.300000000000011,0,0,22.7450980366,115,3099
2.7,0,-0.044999999999988,0.046524725,-0.4,0,0.73,0,0.007010575,0.7265625,0.73,0.400000000000006,0,0,15.686274508,114,3100
3.8,0,0.414999999999992,0.065644475,-0.17,0,0.739999999999998,0,0.03416062,0.7265625,0.73,0,0,0,20.7843137231,112,3101
3.4,0,0.360000000000014,0.06806631,-0.029999999999999,0,0.59,0,0.04129866,0.59375,0.59,0.300000000000011,0,0,27.8431372517,112,3102
3.2,0,0.199999999999989,0.06602687,-0.029999999999999,0,0.510000000000002,0,0.061055735,0.5078125,0.510000000000002,0.400000000000006,0,0,25.8823529382,112,3103
2.5,0,0.52000000000001,0.05430009,-0.18,0,-0.010000000000002,0,0.01555073,-0.0078125,-0.010000000000002,0,0,0,16.8627450961,111,3104
2.6,0,0.659999999999997,0.03874936,-0.390000000000001,0,-0.02,0,0.008795085,-0.03125,-0.030000000000001,-0.099999999999994,0,0,18.8235294096,110,3105
4,0,0.889999999999986,0.05455502,-0.31,0,0.920000000000002,0,0.030719065000001,0.953125,0.949999999999999,0.400000000000006,0,0,18.8235294096,110,3106
4.4,0,1.405,0.059271225,-0.17,0,0.960000000000001,0,0.02192398,0.9453125,0.940000000000001,0.5,0,0,14.9019607826,109,3107
5.8,0,1.78,0.081705065,-0.68,0,1.1,0,-0.044230355,1.5390625,1.54,1.69999999999999,0,0,0,107,3108
6.1,0,1.785,0.088843105,-0.83,0,1.23,0,-0.04461275,1.328125,1.33,0.800000000000011,0,0,0,105,3109
6.1,0,1.78999999999999,0.08336211,-0.609999999999999,0,1.35,0,-0.047544445,1.3515625,1.35,1,0,0,0,102,3110
4.7,0,1.27000000000001,0.05684939,-0.540000000000001,0,0.690000000000001,0,-0.04027894,0.65625,0.66,0.300000000000011,0,0,0.7843137254,100,3111
5.2,0,1.32499999999999,0.078900835,-0.640000000000001,0,-0.739999999999998,0,-0.05302544,-0.7578125,-0.760000000000002,2.09999999999999,0,0,0,98,3112
1.9,0,0.300000000000011,0.028169765,-0.42,0,-1.52,0,-0.02013947,-1.4453125,-1.45,-1.69999999999999,0,0,5.8823529405,96,3113
0.5,0,-0.370000000000005,-0.000637325,-0.040000000000001,0,-1.26,0,0.0025493,-1.15625,-1.16,-0.599999999999994,0,1,8.6274509794,95,3114
0.5,0,-0.52000000000001,0.000892255,-0.210000000000001,0,-0.449999999999999,0,-0.009304945,-0.4453125,-0.440000000000001,0.400000000000006,0,1,6.6666666659,95,3115
2.5,4,-0.099999999999994,0.038112035,-0.44,0,0.93,0,-0.042445845,0.9375,0.93,1.19999999999999,0,0,0.7843137254,94,3116
4.7,0,0.814999999999998,0.07877337,0,0,1.63,0,0.037857105,1.625,1.63,1.5,0,0,15.686274508,94,3117
5.4,0,1.06999999999999,0.11650301,0.289999999999999,0,1.04,0,0.050986,1.0390625,1.04,0.5,0,0,16.8627450961,95,3118
